image,class
v_Typing_g22_c02.avi_frame15.jpg,Typing
v_Typing_g22_c02.avi_frame17.jpg,Typing
v_Typing_g22_c02.avi_frame19.jpg,Typing
v_Typing_g22_c02.avi_frame3.jpg,Typing
v_Typing_g22_c02.avi_frame5.jpg,Typing
v_Typing_g22_c02.avi_frame7.jpg,Typing
v_Typing_g22_c02.avi_frame9.jpg,Typing
v_Typing_g22_c03.avi_frame1.jpg,Typing
v_Typing_g22_c03.avi_frame11.jpg,Typing
v_Typing_g22_c03.avi_frame13.jpg,Typing
v_Typing_g22_c03.avi_frame15.jpg,Typing
v_Typing_g22_c03.avi_frame17.jpg,Typing
v_Typing_g22_c03.avi_frame19.jpg,Typing
v_Typing_g22_c03.avi_frame3.jpg,Typing
v_Typing_g22_c03.avi_frame5.jpg,Typing
v_Typing_g22_c03.avi_frame7.jpg,Typing
v_Typing_g22_c03.avi_frame9.jpg,Typing
v_Typing_g22_c04.avi_frame1.jpg,Typing
v_Typing_g22_c04.avi_frame11.jpg,Typing
v_Typing_g22_c04.avi_frame13.jpg,Typing
v_Typing_g22_c04.avi_frame15.jpg,Typing
v_Typing_g22_c04.avi_frame17.jpg,Typing
v_Typing_g22_c04.avi_frame19.jpg,Typing
v_Typing_g22_c04.avi_frame3.jpg,Typing
v_Typing_g22_c04.avi_frame5.jpg,Typing
v_Typing_g22_c04.avi_frame7.jpg,Typing
v_Typing_g22_c04.avi_frame9.jpg,Typing
v_Typing_g23_c01.avi_frame1.jpg,Typing
v_Typing_g23_c01.avi_frame11.jpg,Typing
v_Typing_g23_c01.avi_frame13.jpg,Typing
v_Typing_g23_c01.avi_frame15.jpg,Typing
v_Typing_g23_c01.avi_frame17.jpg,Typing
v_Typing_g23_c01.avi_frame3.jpg,Typing
v_Typing_g23_c01.avi_frame5.jpg,Typing
v_Typing_g23_c01.avi_frame7.jpg,Typing
v_Typing_g23_c01.avi_frame9.jpg,Typing
v_Typing_g23_c02.avi_frame1.jpg,Typing
v_Typing_g23_c02.avi_frame11.jpg,Typing
v_Typing_g23_c02.avi_frame3.jpg,Typing
v_Typing_g23_c02.avi_frame5.jpg,Typing
v_Typing_g23_c02.avi_frame7.jpg,Typing
v_Typing_g23_c02.avi_frame9.jpg,Typing
v_Typing_g23_c03.avi_frame1.jpg,Typing
v_Typing_g23_c03.avi_frame11.jpg,Typing
v_Typing_g23_c03.avi_frame13.jpg,Typing
v_Typing_g23_c03.avi_frame15.jpg,Typing
v_Typing_g23_c03.avi_frame3.jpg,Typing
v_Typing_g23_c03.avi_frame5.jpg,Typing
v_Typing_g23_c03.avi_frame7.jpg,Typing
v_Typing_g23_c03.avi_frame9.jpg,Typing
v_Typing_g23_c04.avi_frame1.jpg,Typing
v_Typing_g23_c04.avi_frame11.jpg,Typing
v_Typing_g23_c04.avi_frame13.jpg,Typing
v_Typing_g23_c04.avi_frame15.jpg,Typing
v_Typing_g23_c04.avi_frame17.jpg,Typing
v_Typing_g23_c04.avi_frame19.jpg,Typing
v_Typing_g23_c04.avi_frame3.jpg,Typing
v_Typing_g23_c04.avi_frame5.jpg,Typing
v_Typing_g23_c04.avi_frame7.jpg,Typing
v_Typing_g23_c04.avi_frame9.jpg,Typing
v_Typing_g24_c01.avi_frame1.jpg,Typing
v_Typing_g24_c01.avi_frame11.jpg,Typing
v_Typing_g24_c01.avi_frame13.jpg,Typing
v_Typing_g24_c01.avi_frame15.jpg,Typing
v_Typing_g24_c01.avi_frame3.jpg,Typing
v_Typing_g24_c01.avi_frame5.jpg,Typing
v_Typing_g24_c01.avi_frame7.jpg,Typing
v_Typing_g24_c01.avi_frame9.jpg,Typing
v_Typing_g24_c02.avi_frame1.jpg,Typing
v_Typing_g24_c02.avi_frame11.jpg,Typing
v_Typing_g24_c02.avi_frame13.jpg,Typing
v_Typing_g24_c02.avi_frame15.jpg,Typing
v_Typing_g24_c02.avi_frame17.jpg,Typing
v_Typing_g24_c02.avi_frame19.jpg,Typing
v_Typing_g24_c02.avi_frame3.jpg,Typing
v_Typing_g24_c02.avi_frame5.jpg,Typing
v_Typing_g24_c02.avi_frame7.jpg,Typing
v_Typing_g24_c02.avi_frame9.jpg,Typing
v_Typing_g24_c03.avi_frame1.jpg,Typing
v_Typing_g24_c03.avi_frame11.jpg,Typing
v_Typing_g24_c03.avi_frame13.jpg,Typing
v_Typing_g24_c03.avi_frame15.jpg,Typing
v_Typing_g24_c03.avi_frame17.jpg,Typing
v_Typing_g24_c03.avi_frame19.jpg,Typing
v_Typing_g24_c03.avi_frame21.jpg,Typing
v_Typing_g24_c03.avi_frame23.jpg,Typing
v_Typing_g24_c03.avi_frame3.jpg,Typing
v_Typing_g24_c03.avi_frame5.jpg,Typing
v_Typing_g24_c03.avi_frame7.jpg,Typing
v_Typing_g24_c03.avi_frame9.jpg,Typing
v_Typing_g24_c04.avi_frame1.jpg,Typing
v_Typing_g24_c04.avi_frame11.jpg,Typing
v_Typing_g24_c04.avi_frame13.jpg,Typing
v_Typing_g24_c04.avi_frame15.jpg,Typing
v_Typing_g24_c04.avi_frame17.jpg,Typing
v_Typing_g24_c04.avi_frame3.jpg,Typing
v_Typing_g24_c04.avi_frame5.jpg,Typing
v_Typing_g24_c04.avi_frame7.jpg,Typing
v_Typing_g24_c04.avi_frame9.jpg,Typing
v_Typing_g25_c01.avi_frame1.jpg,Typing
v_Typing_g25_c01.avi_frame11.jpg,Typing
v_Typing_g25_c01.avi_frame13.jpg,Typing
v_Typing_g25_c01.avi_frame15.jpg,Typing
v_Typing_g25_c01.avi_frame17.jpg,Typing
v_Typing_g25_c01.avi_frame19.jpg,Typing
v_Typing_g25_c01.avi_frame3.jpg,Typing
v_Typing_g25_c01.avi_frame5.jpg,Typing
v_Typing_g25_c01.avi_frame7.jpg,Typing
v_Typing_g25_c01.avi_frame9.jpg,Typing
v_Typing_g25_c02.avi_frame1.jpg,Typing
v_Typing_g25_c02.avi_frame11.jpg,Typing
v_Typing_g25_c02.avi_frame13.jpg,Typing
v_Typing_g25_c02.avi_frame15.jpg,Typing
v_Typing_g25_c02.avi_frame17.jpg,Typing
v_Typing_g25_c02.avi_frame19.jpg,Typing
v_Typing_g25_c02.avi_frame3.jpg,Typing
v_Typing_g25_c02.avi_frame5.jpg,Typing
v_Typing_g25_c02.avi_frame7.jpg,Typing
v_Typing_g25_c02.avi_frame9.jpg,Typing
v_Typing_g25_c03.avi_frame1.jpg,Typing
v_Typing_g25_c03.avi_frame11.jpg,Typing
v_Typing_g25_c03.avi_frame13.jpg,Typing
v_Typing_g25_c03.avi_frame15.jpg,Typing
v_Typing_g25_c03.avi_frame17.jpg,Typing
v_Typing_g25_c03.avi_frame19.jpg,Typing
v_Typing_g25_c03.avi_frame3.jpg,Typing
v_Typing_g25_c03.avi_frame5.jpg,Typing
v_Typing_g25_c03.avi_frame7.jpg,Typing
v_Typing_g25_c03.avi_frame9.jpg,Typing
v_Typing_g25_c04.avi_frame1.jpg,Typing
v_Typing_g25_c04.avi_frame11.jpg,Typing
v_Typing_g25_c04.avi_frame13.jpg,Typing
v_Typing_g25_c04.avi_frame15.jpg,Typing
v_Typing_g25_c04.avi_frame17.jpg,Typing
v_Typing_g25_c04.avi_frame19.jpg,Typing
v_Typing_g25_c04.avi_frame3.jpg,Typing
v_Typing_g25_c04.avi_frame5.jpg,Typing
v_Typing_g25_c04.avi_frame7.jpg,Typing
v_Typing_g25_c04.avi_frame9.jpg,Typing
v_WalkingWithDog_g08_c01.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g08_c01.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g08_c01.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g08_c01.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g08_c01.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g08_c01.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g08_c01.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g08_c02.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g08_c02.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g08_c02.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g08_c02.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g08_c02.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g08_c02.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g08_c02.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g08_c02.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g08_c02.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g08_c03.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g08_c03.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g08_c03.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g08_c03.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g08_c03.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g08_c03.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g08_c03.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g08_c03.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g08_c03.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g08_c04.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g08_c04.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g08_c04.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g08_c04.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g08_c04.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g08_c04.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g08_c04.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g08_c04.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g08_c05.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g08_c05.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g08_c05.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g08_c05.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g08_c05.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g08_c05.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g08_c05.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g09_c01.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g09_c01.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g09_c01.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g09_c01.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g09_c01.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g09_c01.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g09_c01.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g09_c01.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g09_c02.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g09_c02.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g09_c02.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g09_c02.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g09_c02.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g09_c02.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g09_c02.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g09_c02.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g09_c02.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g09_c03.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g09_c03.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g09_c03.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g09_c03.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g09_c03.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g09_c03.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g09_c03.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g09_c03.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g09_c03.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g09_c04.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g09_c04.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g09_c04.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g09_c04.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g09_c04.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g09_c04.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g09_c04.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g09_c04.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g09_c04.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g09_c05.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g09_c05.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g09_c05.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g09_c05.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g09_c05.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g09_c05.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g09_c05.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g09_c05.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g09_c05.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g09_c06.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g09_c06.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g09_c06.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g09_c06.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g09_c06.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g09_c06.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g09_c06.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g09_c06.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g09_c06.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g10_c01.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g10_c01.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g10_c01.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g10_c01.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g10_c01.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g10_c01.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g10_c01.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g10_c02.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g10_c02.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g10_c02.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g10_c02.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g10_c02.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g10_c02.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g10_c02.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g10_c02.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g10_c02.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g10_c03.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g10_c03.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g10_c03.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g10_c03.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g10_c03.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g10_c03.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g10_c03.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g10_c03.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g10_c03.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g10_c04.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g10_c04.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g10_c04.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g10_c04.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g10_c04.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g10_c04.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g10_c04.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g10_c04.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g10_c04.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g10_c05.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g10_c05.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g10_c05.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g10_c05.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g10_c05.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g10_c05.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g10_c05.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g10_c05.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g10_c05.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g11_c01.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g11_c01.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g11_c01.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g11_c01.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g11_c01.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g11_c01.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g11_c01.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g11_c01.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g11_c01.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g11_c02.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g11_c02.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g11_c02.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g11_c02.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g11_c02.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g11_c02.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g11_c02.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g11_c02.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g11_c02.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g11_c03.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g11_c03.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g11_c03.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g11_c03.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g11_c03.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g11_c03.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g11_c03.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g11_c03.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g11_c03.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g11_c04.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g11_c04.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g11_c04.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g11_c04.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g11_c04.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g11_c04.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g11_c04.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g11_c04.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g11_c04.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g11_c05.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g11_c05.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g11_c05.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g11_c05.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g11_c05.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g11_c05.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g11_c05.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g11_c05.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g11_c05.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g12_c01.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g12_c01.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g12_c01.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g12_c01.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g12_c01.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g12_c01.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g12_c01.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g12_c02.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g12_c02.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g12_c02.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g12_c02.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g12_c02.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g12_c02.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g12_c02.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g12_c02.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g12_c02.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g12_c03.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g12_c03.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g12_c03.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g12_c03.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g12_c03.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g12_c03.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g12_c03.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g12_c03.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g12_c04.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g12_c04.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g12_c04.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g12_c04.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g12_c04.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g12_c04.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g12_c04.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g12_c04.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g12_c04.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g12_c05.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g12_c05.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g12_c05.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g12_c05.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g12_c05.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g12_c05.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g12_c05.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g12_c05.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g12_c05.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g13_c01.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g13_c01.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g13_c01.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g13_c01.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g13_c01.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g13_c01.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g13_c01.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g13_c02.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g13_c02.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g13_c02.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g13_c02.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g13_c02.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g13_c02.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g13_c02.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g13_c02.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g13_c02.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g13_c03.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g13_c03.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g13_c03.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g13_c03.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g13_c03.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g13_c04.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g13_c04.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g13_c04.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g13_c04.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g13_c04.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g13_c05.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g13_c05.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g13_c05.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g13_c05.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g13_c05.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g14_c01.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g14_c01.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g14_c01.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g14_c01.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g14_c01.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g14_c01.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g14_c01.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g14_c01.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g14_c01.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g14_c02.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g14_c02.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g14_c02.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g14_c02.avi_frame15.jpg,WalkingWithDog
v_WalkingWithDog_g14_c02.avi_frame17.jpg,WalkingWithDog
v_WalkingWithDog_g14_c02.avi_frame3.jpg,WalkingWithDog
v_WalkingWithDog_g14_c02.avi_frame5.jpg,WalkingWithDog
v_WalkingWithDog_g14_c02.avi_frame7.jpg,WalkingWithDog
v_WalkingWithDog_g14_c02.avi_frame9.jpg,WalkingWithDog
v_WalkingWithDog_g14_c03.avi_frame1.jpg,WalkingWithDog
v_WalkingWithDog_g14_c03.avi_frame11.jpg,WalkingWithDog
v_WalkingWithDog_g14_c03.avi_frame13.jpg,WalkingWithDog
v_WalkingWithDog_g14_c03.avi_frame15.jpg,WalkingWithDog
